vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip
229091_450_0,26667.0,26702.0,35.0,0.0,0.0,True
141030_414_0,26691.0,26703.0,12.0,0.0,0.0,True
201858_438_0,26693.0,26704.0,11.0,0.0,0.0,True
116252_404_0,26670.0,26706.0,36.0,0.0,0.0,True
209956_441_0,26664.0,26709.0,45.0,4.0,0.0889,True
214628_444_0,26666.0,26711.0,45.0,2.0,0.0444,True
204162_439_0,26668.0,26713.0,45.0,0.0,0.0,True
123117_406_0,26671.0,26715.0,44.0,0.0,0.0,True
155886_420_0,26673.0,26716.0,43.0,0.0,0.0,True
214401_444_0,26674.0,26718.0,44.0,0.0,0.0,True
188593_434_0,26676.0,26719.0,43.0,0.0,0.0,True
199431_437_0,26678.0,26721.0,43.0,0.0,0.0,True
110984_401_0,26680.0,26722.0,42.0,0.0,0.0,True
99677_396_0,26676.0,26722.0,46.0,7.0,0.1522,True
170018_426_0,26684.0,26723.0,39.0,0.0,0.0,True
85004_390_0,26664.0,26724.0,60.0,12.0,0.2,True
150684_418_0,26682.0,26725.0,43.0,2.0,0.0465,True
208939_441_0,26686.0,26726.0,40.0,0.0,0.0,True
155549_420_0,26686.0,26727.0,41.0,0.0,0.0,True
199704_437_0,26679.0,26727.0,48.0,6.0,0.125,True
211811_442_0,26672.0,26727.0,55.0,0.0,0.0,True
182832_431_0,26688.0,26728.0,40.0,0.0,0.0,True
136672_411_0,26708.0,26730.0,22.0,5.0,0.2273,True
212161_442_0,26674.0,26732.0,58.0,14.0,0.2414,True
76361_386_0,26716.0,26732.0,16.0,0.0,0.0,True
165167_423_0,26679.0,26734.0,55.0,12.0,0.2182,True
206270_440_0,26690.0,26734.0,44.0,6.0,0.1364,True
162502_422_0,26681.0,26735.0,54.0,4.0,0.0741,True
185866_432_0,26696.0,26736.0,40.0,0.0,0.0,True
127789_407_0,26704.0,26737.0,33.0,0.0,0.0,True
204094_439_0,26698.0,26738.0,40.0,0.0,0.0,True
169567_426_0,26701.0,26739.0,38.0,0.0,0.0,True
122410_406_0,26690.0,26740.0,50.0,8.0,0.16,True
207244_441_0,26688.0,26740.0,52.0,9.0,0.1731,True
194707_436_0,26692.0,26742.0,50.0,6.0,0.12,True
195523_436_0,26690.0,26742.0,52.0,8.0,0.1538,True
196643_436_0,26692.0,26743.0,51.0,8.0,0.1569,True
103034_397_0,26693.0,26744.0,51.0,6.0,0.1176,True
173429_427_0,26706.0,26744.0,38.0,0.0,0.0,True
108941_400_0,26696.0,26745.0,49.0,8.0,0.1633,True
211553_442_0,26694.0,26745.0,51.0,5.0,0.098,True
208367_441_0,26698.0,26746.0,48.0,6.0,0.125,True
124332_406_0,26699.0,26747.0,48.0,5.0,0.1042,True
133105_410_0,26683.0,26747.0,64.0,23.0,0.3594,True
193510_435_0,26732.0,26749.0,17.0,0.0,0.0,True
155897_420_0,26735.0,26750.0,15.0,0.0,0.0,True
186689_432_0,26688.0,26752.0,64.0,19.0,0.2969,True
234991_451_0,26720.0,26753.0,33.0,0.0,0.0,True
165006_423_0,26701.0,26754.0,53.0,7.0,0.1321,True
155279_420_0,26745.0,26756.0,11.0,0.0,0.0,True
160692_421_0,26694.0,26757.0,63.0,16.0,0.254,True
151053_418_0,26690.0,26760.0,70.0,16.0,0.2286,True
185014_431_0,26696.0,26760.0,64.0,15.0,0.2344,True
198226_436_0,26701.0,26760.0,59.0,12.0,0.2034,True
181512_431_0,26706.0,26761.0,55.0,7.0,0.1273,True
134334_411_0,26703.0,26762.0,59.0,10.0,0.1695,True
192573_435_0,26712.0,26762.0,50.0,5.0,0.1,True
189721_434_0,26692.0,26763.0,71.0,0.0,0.0,True
182185_431_0,26707.0,26764.0,57.0,7.0,0.1228,True
183279_431_0,26714.0,26764.0,50.0,3.0,0.06,True
183790_431_0,26676.0,26764.0,88.0,12.0,0.1364,True
208574_441_0,26709.0,26765.0,56.0,5.0,0.0893,True
164904_423_0,26725.0,26767.0,42.0,3.0,0.0714,True
200836_437_0,26709.0,26772.0,63.0,14.0,0.2222,True
187195_433_0,26757.0,26773.0,16.0,0.0,0.0,True
123465_406_0,26698.0,26774.0,76.0,21.0,0.2763,True
196620_436_0,26702.0,26775.0,73.0,16.0,0.2192,True
197962_436_0,26711.0,26775.0,64.0,11.0,0.1719,True
114619_403_0,26723.0,26776.0,53.0,7.0,0.1321,True
161240_421_0,26704.0,26776.0,72.0,16.0,0.2222,True
196884_436_0,26700.0,26776.0,76.0,19.0,0.25,True
166951_424_0,26726.0,26778.0,52.0,7.0,0.1346,True
169627_426_0,26729.0,26780.0,51.0,6.0,0.1176,True
167910_425_0,26750.0,26785.0,35.0,0.0,0.0,True
220505_447_0,26743.0,26785.0,42.0,0.0,0.0,True
191612_435_0,26746.0,26786.0,40.0,0.0,0.0,True
191999_435_0,26748.0,26789.0,41.0,0.0,0.0,True
182162_431_0,26712.0,26790.0,78.0,26.0,0.3333,True
175971_428_0,26706.0,26791.0,85.0,24.0,0.2824,True
85432_390_0,26732.0,26791.0,59.0,16.0,0.2712,True
116480_404_0,26710.0,26792.0,82.0,23.0,0.2805,True
170798_426_0,26734.0,26792.0,58.0,15.0,0.2586,True
178677_430_0,26741.0,26794.0,53.0,14.0,0.2642,True
188043_433_0,26736.0,26794.0,58.0,15.0,0.2586,True
172890_426_0,26757.0,26795.0,38.0,0.0,0.0,True
181649_431_0,26743.0,26796.0,53.0,9.0,0.1698,True
159356_421_0,26712.0,26797.0,85.0,22.0,0.2588,True
171430_426_0,26737.0,26798.0,61.0,6.0,0.0984,True
190330_434_0,26710.0,26799.0,89.0,24.0,0.2697,True
202599_439_0,26742.0,26800.0,58.0,4.0,0.069,True
174566_427_0,26725.0,26801.0,76.0,9.0,0.1184,True
189975_434_0,26733.0,26801.0,68.0,4.0,0.0588,True
212455_443_0,26757.0,26801.0,44.0,7.0,0.1591,True
207739_441_0,26740.0,26802.0,62.0,4.0,0.0645,True
134028_411_0,26746.0,26805.0,59.0,4.0,0.0678,True
155322_420_0,26749.0,26805.0,56.0,3.0,0.0536,True
137085_412_0,26745.0,26806.0,61.0,0.0,0.0,True
141293_415_0,26797.0,26807.0,10.0,0.0,0.0,True
206637_440_0,26754.0,26809.0,55.0,2.0,0.0364,True
192452_435_0,26764.0,26813.0,49.0,8.0,0.1633,True
202707_439_0,26756.0,26816.0,60.0,18.0,0.3,True
159086_421_0,26766.0,26818.0,52.0,6.0,0.1154,True
166525_424_0,26769.0,26818.0,49.0,4.0,0.0816,True
169718_426_0,26773.0,26819.0,46.0,3.0,0.0652,True
175425_428_0,26805.0,26819.0,14.0,0.0,0.0,True
215436_445_0,26781.0,26820.0,39.0,0.0,0.0,True
106515_399_0,26762.0,26822.0,60.0,6.0,0.1,True
194522_436_0,26812.0,26822.0,10.0,0.0,0.0,True
198123_436_0,26756.0,26822.0,66.0,9.0,0.1364,True
126682_407_0,26764.0,26824.0,60.0,6.0,0.1,True
160263_421_0,26759.0,26824.0,65.0,8.0,0.1231,True
157721_421_0,26766.0,26828.0,62.0,4.0,0.0645,True
156181_420_0,26774.0,26830.0,56.0,17.0,0.3036,True
180060_430_0,26782.0,26830.0,48.0,2.0,0.0417,True
147632_416_0,26780.0,26831.0,51.0,11.0,0.2157,True
188297_433_0,26778.0,26832.0,54.0,14.0,0.2593,True
173161_427_0,26770.0,26833.0,63.0,2.0,0.0317,True
141566_415_0,26786.0,26834.0,48.0,0.0,0.0,True
180063_430_0,26788.0,26840.0,52.0,0.0,0.0,True
198484_436_0,26817.0,26840.0,23.0,6.0,0.2609,True
166496_424_0,26792.0,26841.0,49.0,1.0,0.0204,True
176125_428_0,26784.0,26842.0,58.0,1.0,0.0172,True
194474_436_0,26790.0,26843.0,53.0,0.0,0.0,True
162885_422_0,26799.0,26845.0,46.0,0.0,0.0,True
202155_438_0,26786.0,26846.0,60.0,1.0,0.0167,True
86811_391_0,26802.0,26846.0,44.0,0.0,0.0,True
160346_421_0,26794.0,26848.0,54.0,0.0,0.0,True
181759_431_0,26796.0,26848.0,52.0,0.0,0.0,True
178732_430_0,26808.0,26850.0,42.0,4.0,0.0952,True
210113_441_0,26805.0,26850.0,45.0,6.0,0.1333,True
139806_413_0,26807.0,26852.0,45.0,6.0,0.1333,True
199254_437_0,26809.0,26853.0,44.0,5.0,0.1136,True
170713_426_0,26813.0,26855.0,42.0,1.0,0.0238,True
210539_441_0,26811.0,26855.0,44.0,4.0,0.0909,True
196579_436_0,26813.0,26857.0,44.0,3.0,0.0682,True
153986_420_0,26812.0,26860.0,48.0,8.0,0.1667,True
194810_436_0,26843.0,26860.0,17.0,0.0,0.0,True
172767_426_0,26815.0,26862.0,47.0,8.0,0.1702,True
133168_410_0,26818.0,26865.0,47.0,5.0,0.1064,True
93088_392_0,26817.0,26869.0,52.0,7.0,0.1346,True
95804_394_0,26841.0,26871.0,30.0,0.0,0.0,True
173131_427_0,26830.0,26880.0,50.0,9.0,0.18,True
187712_433_0,26863.0,26880.0,17.0,0.0,0.0,True
216529_445_0,26868.0,26881.0,13.0,0.0,0.0,True
140723_414_0,26843.0,26890.0,47.0,5.0,0.1064,True
122002_406_0,26846.0,26891.0,45.0,5.0,0.1111,True
170886_426_0,26849.0,26892.0,43.0,4.0,0.093,True
133941_411_0,26859.0,26894.0,35.0,0.0,0.0,True
157832_421_0,26859.0,26894.0,35.0,0.0,0.0,True
95956_394_0,26861.0,26895.0,34.0,0.0,0.0,True
210786_442_0,26852.0,26897.0,45.0,0.0,0.0,True
210474_441_0,26877.0,26900.0,23.0,5.0,0.2174,True
161064_421_0,26884.0,26902.0,18.0,0.0,0.0,True
191154_435_0,26845.0,26905.0,60.0,0.0,0.0,True
175062_428_0,26840.0,26906.0,66.0,0.0,0.0,True
167028_424_0,26847.0,26907.0,60.0,0.0,0.0,True
121000_405_0,26850.0,26910.0,60.0,0.0,0.0,True
159817_421_0,26864.0,26910.0,46.0,8.0,0.1739,True
98170_395_0,26867.0,26910.0,43.0,0.0,0.0,True
120342_405_0,26866.0,26912.0,46.0,3.0,0.0652,True
153308_420_0,26873.0,26912.0,39.0,0.0,0.0,True
154050_420_0,26884.0,26912.0,28.0,0.0,0.0,True
163067_422_0,26883.0,26916.0,33.0,0.0,0.0,True
154637_420_0,26875.0,26918.0,43.0,9.0,0.2093,True
203534_439_0,26881.0,26919.0,38.0,2.0,0.0526,True
174449_427_0,26879.0,26922.0,43.0,5.0,0.1163,True
208970_441_0,26865.0,26923.0,58.0,12.0,0.2069,True
128880_408_0,26898.0,26924.0,26.0,3.0,0.1154,True
168384_425_0,26881.0,26927.0,46.0,2.0,0.0435,True
212566_443_0,26864.0,26928.0,64.0,11.0,0.1719,True
129789_409_0,26886.0,26929.0,43.0,0.0,0.0,True
118972_405_0,26888.0,26930.0,42.0,0.0,0.0,True
131229_409_0,26896.0,26930.0,34.0,0.0,0.0,True
154737_420_0,26855.0,26935.0,80.0,3.0,0.0375,True
194757_436_0,26852.0,26936.0,84.0,5.0,0.0595,True
110934_401_0,26859.0,26937.0,78.0,5.0,0.0641,True
163484_422_0,26924.0,26937.0,13.0,0.0,0.0,True
101804_396_0,26857.0,26938.0,81.0,3.0,0.037,True
154918_420_0,26902.0,26938.0,36.0,0.0,0.0,True
237623_451_0,26907.0,26940.0,33.0,0.0,0.0,True
173222_427_0,26893.0,26941.0,48.0,6.0,0.125,True
139390_413_0,26905.0,26942.0,37.0,0.0,0.0,True
240182_452_0,26890.0,26943.0,53.0,7.0,0.1321,True
243360_452_0,26909.0,26943.0,34.0,0.0,0.0,True
134619_411_0,26904.0,26946.0,42.0,0.0,0.0,True
204631_440_0,26907.0,26948.0,41.0,0.0,0.0,True
142058_415_0,26900.0,26949.0,49.0,3.0,0.0612,True
227412_450_0,26915.0,26951.0,36.0,0.0,0.0,True
133174_410_0,26914.0,26952.0,38.0,0.0,0.0,True
169017_425_0,26917.0,26952.0,35.0,0.0,0.0,True
217911_446_0,26913.0,26952.0,39.0,0.0,0.0,True
184360_431_0,26909.0,26954.0,45.0,0.0,0.0,True
121408_406_0,26916.0,26955.0,39.0,0.0,0.0,True
202533_438_0,26905.0,26957.0,52.0,0.0,0.0,True
213502_444_0,26909.0,26958.0,49.0,28.0,0.5714,True
72437_384_0,26936.0,26962.0,26.0,6.0,0.2308,True
163968_422_0,26941.0,26963.0,22.0,0.0,0.0,True
159074_421_0,26919.0,26964.0,45.0,4.0,0.0889,True
132666_410_0,26946.0,26965.0,19.0,0.0,0.0,True
196663_436_0,26949.0,26966.0,17.0,0.0,0.0,True
181724_431_0,26934.0,26968.0,34.0,0.0,0.0,True
220192_447_0,26928.0,26970.0,42.0,3.0,0.0714,True
113797_402_0,26937.0,26972.0,35.0,0.0,0.0,True
241064_452_0,26951.0,26975.0,24.0,1.0,0.0417,True
163834_422_0,26953.0,26977.0,24.0,1.0,0.0417,True
196189_436_0,26939.0,26978.0,39.0,0.0,0.0,True
198716_436_0,26928.0,26980.0,52.0,0.0,0.0,True
232267_451_0,26924.0,26980.0,56.0,12.0,0.2143,True
159582_421_0,26932.0,26982.0,50.0,2.0,0.04,True
185414_432_0,26933.0,26982.0,49.0,6.0,0.1224,True
164638_422_0,26951.0,26983.0,32.0,9.0,0.2812,True
175142_428_0,26956.0,26983.0,27.0,6.0,0.2222,True
162954_422_0,26918.0,26985.0,67.0,19.0,0.2836,True
181651_431_0,26968.0,26985.0,17.0,0.0,0.0,True
170536_426_0,26961.0,26986.0,25.0,3.0,0.12,True
210323_441_0,26971.0,26986.0,15.0,0.0,0.0,True
186834_432_0,26921.0,26988.0,67.0,16.0,0.2388,True
160192_421_0,26950.0,26993.0,43.0,4.0,0.093,True
210566_441_0,26941.0,26999.0,58.0,9.0,0.1552,True
211678_442_0,26964.0,27000.0,36.0,0.0,0.0,True
246556_455_0,26981.0,27000.0,19.0,0.0,0.0,True
108921_400_0,26959.0,27001.0,42.0,0.0,0.0,True
209415_441_0,26961.0,27011.0,50.0,7.0,0.14,True
120762_405_0,26963.0,27012.0,49.0,5.0,0.102,True
139333_413_0,26971.0,27012.0,41.0,3.0,0.0732,True
178338_430_0,26968.0,27014.0,46.0,4.0,0.087,True
229922_450_0,26965.0,27014.0,49.0,3.0,0.0612,True
234642_451_0,26977.0,27014.0,37.0,0.0,0.0,True
216790_446_0,26975.0,27015.0,40.0,2.0,0.05,True
217758_446_0,26985.0,27017.0,32.0,0.0,0.0,True
232545_451_0,26978.0,27017.0,39.0,0.0,0.0,True
148517_417_0,26978.0,27018.0,40.0,0.0,0.0,True
214606_444_0,26974.0,27021.0,47.0,28.0,0.5957,True
216812_446_0,26977.0,27021.0,44.0,23.0,0.5227,True
117057_404_0,26961.0,27023.0,62.0,2.0,0.0323,True
191882_435_0,26982.0,27023.0,41.0,21.0,0.5122,True
209806_441_0,26987.0,27023.0,36.0,11.0,0.3056,True
173301_427_0,26992.0,27024.0,32.0,10.0,0.3125,True
80266_388_0,26967.0,27024.0,57.0,0.0,0.0,True
192098_435_0,26988.0,27025.0,37.0,12.0,0.3243,True
114809_403_0,27005.0,27026.0,21.0,0.0,0.0,True
141728_415_0,27009.0,27029.0,20.0,0.0,0.0,True
170350_426_0,27010.0,27029.0,19.0,0.0,0.0,True
190778_435_0,27020.0,27035.0,15.0,0.0,0.0,True
163022_422_0,27026.0,27036.0,10.0,0.0,0.0,True
156205_420_0,27022.0,27037.0,15.0,0.0,0.0,True
174195_427_0,27028.0,27043.0,15.0,0.0,0.0,True
168307_425_0,27002.0,27044.0,42.0,0.0,0.0,True
170927_426_0,27030.0,27046.0,16.0,0.0,0.0,True
187528_433_0,27036.0,27048.0,12.0,0.0,0.0,True
195513_436_0,27038.0,27049.0,11.0,0.0,0.0,True
225112_449_0,27014.0,27049.0,35.0,0.0,0.0,True
203962_439_0,27007.0,27050.0,43.0,0.0,0.0,True
220226_447_0,27012.0,27051.0,39.0,0.0,0.0,True
241134_452_0,27016.0,27052.0,36.0,0.0,0.0,True
175010_428_0,27018.0,27053.0,35.0,0.0,0.0,True
153599_420_0,27024.0,27057.0,33.0,0.0,0.0,True
185184_432_0,27045.0,27057.0,12.0,0.0,0.0,True
207710_441_0,27028.0,27063.0,35.0,0.0,0.0,True
175329_428_0,27032.0,27068.0,36.0,0.0,0.0,True
201205_438_0,27036.0,27071.0,35.0,0.0,0.0,True
184032_431_0,27038.0,27072.0,34.0,0.0,0.0,True
126262_407_0,27039.0,27075.0,36.0,0.0,0.0,True
204936_440_0,27040.0,27076.0,36.0,0.0,0.0,True
146107_416_0,27050.0,27077.0,27.0,0.0,0.0,True
206794_441_0,27048.0,27081.0,33.0,13.0,0.3939,True
167409_425_0,27056.0,27083.0,27.0,6.0,0.2222,True
195383_436_0,27051.0,27083.0,32.0,11.0,0.3438,True
176927_429_0,27066.0,27085.0,19.0,0.0,0.0,True
211449_442_0,27036.0,27089.0,53.0,8.0,0.1509,True
81537_389_0,27069.0,27089.0,20.0,0.0,0.0,True
209914_441_0,27042.0,27091.0,49.0,30.0,0.6122,True
206967_441_0,27078.0,27093.0,15.0,0.0,0.0,True
175826_428_0,27084.0,27097.0,13.0,0.0,0.0,True
121822_406_0,27071.0,27102.0,31.0,12.0,0.3871,True
140825_414_0,27085.0,27104.0,19.0,0.0,0.0,True
87716_391_0,27089.0,27106.0,17.0,0.0,0.0,True
227362_450_0,27094.0,27108.0,14.0,0.0,0.0,True
207293_441_0,27097.0,27110.0,13.0,0.0,0.0,True
193423_435_0,27078.0,27111.0,33.0,15.0,0.4545,True
246126_454_0,27082.0,27111.0,29.0,0.0,0.0,True
117603_404_0,27099.0,27121.0,22.0,2.0,0.0909,True
233726_451_0,27100.0,27121.0,21.0,3.0,0.1429,True
67327_380_0,27107.0,27122.0,15.0,0.0,0.0,True
171735_426_0,27093.0,27125.0,32.0,8.0,0.25,True
212001_442_0,27107.0,27126.0,19.0,0.0,0.0,True
119542_405_0,27111.0,27128.0,17.0,0.0,0.0,True
175230_428_0,27113.0,27128.0,15.0,0.0,0.0,True
164329_422_0,27088.0,27130.0,42.0,8.0,0.1905,True
139115_413_0,27117.0,27135.0,18.0,0.0,0.0,True
171107_426_0,27117.0,27136.0,19.0,1.0,0.0526,True
182808_431_0,27119.0,27137.0,18.0,0.0,0.0,True
179071_430_0,27121.0,27139.0,18.0,0.0,0.0,True
93058_392_0,27113.0,27142.0,29.0,0.0,0.0,True
148670_417_0,27128.0,27151.0,23.0,2.0,0.087,True
163068_422_0,27121.0,27151.0,30.0,11.0,0.3667,True
172295_426_0,27123.0,27153.0,30.0,9.0,0.3,True
166016_424_0,27113.0,27160.0,47.0,9.0,0.1915,True
111547_401_0,27115.0,27162.0,47.0,5.0,0.1064,True
228492_450_0,27117.0,27162.0,45.0,5.0,0.1111,True
135186_411_0,27140.0,27166.0,26.0,3.0,0.1154,True
127605_407_0,27136.0,27168.0,32.0,12.0,0.375,True
124915_406_0,27151.0,27169.0,18.0,1.0,0.0556,True
241202_452_0,27152.0,27172.0,20.0,1.0,0.05,True
79749_387_0,27155.0,27173.0,18.0,0.0,0.0,True
109216_400_0,27138.0,27175.0,37.0,0.0,0.0,True
212294_442_0,27121.0,27180.0,59.0,0.0,0.0,True
131415_410_0,27171.0,27183.0,12.0,0.0,0.0,True
205657_440_0,27164.0,27186.0,22.0,0.0,0.0,True
106222_399_0,27172.0,27189.0,17.0,0.0,0.0,True
144759_416_0,27153.0,27189.0,36.0,0.0,0.0,True
217993_446_0,27165.0,27193.0,28.0,9.0,0.3214,True
210898_442_0,27175.0,27195.0,20.0,0.0,0.0,True
148683_417_0,27179.0,27196.0,17.0,0.0,0.0,True
218208_446_0,27127.0,27198.0,71.0,5.0,0.0704,True
178502_430_0,27184.0,27200.0,16.0,1.0,0.0625,True
204753_440_0,27182.0,27200.0,18.0,0.0,0.0,True
218754_446_0,27180.0,27202.0,22.0,3.0,0.1364,True
138080_412_0,27161.0,27204.0,43.0,2.0,0.0465,True
212264_442_0,27185.0,27204.0,19.0,1.0,0.0526,True
109219_400_0,27157.0,27205.0,48.0,7.0,0.1458,True
183969_431_0,27168.0,27206.0,38.0,0.0,0.0,True
210570_441_0,27193.0,27206.0,13.0,0.0,0.0,True
137789_412_0,27176.0,27209.0,33.0,0.0,0.0,True
238855_451_0,27187.0,27210.0,23.0,7.0,0.3043,True
203334_439_0,27195.0,27211.0,16.0,0.0,0.0,True
247422_455_0,27200.0,27214.0,14.0,0.0,0.0,True
249401_456_0,27185.0,27217.0,32.0,0.0,0.0,True
217944_446_0,27186.0,27221.0,35.0,0.0,0.0,True
223047_449_0,27185.0,27221.0,36.0,16.0,0.4444,True
227724_450_0,27216.0,27228.0,12.0,0.0,0.0,True
179278_430_0,27218.0,27229.0,11.0,0.0,0.0,True
243650_453_0,27198.0,27232.0,34.0,0.0,0.0,True
204511_440_0,27222.0,27233.0,11.0,0.0,0.0,True
217045_446_0,27196.0,27234.0,38.0,0.0,0.0,True
215363_445_0,27222.0,27236.0,14.0,0.0,0.0,True
195280_436_0,27205.0,27237.0,32.0,0.0,0.0,True
205143_440_0,27227.0,27242.0,15.0,0.0,0.0,True
161173_421_0,27229.0,27245.0,16.0,0.0,0.0,True
237305_451_0,27233.0,27246.0,13.0,0.0,0.0,True
211867_442_0,27239.0,27249.0,10.0,0.0,0.0,True
93191_392_0,27214.0,27258.0,44.0,0.0,0.0,True
85102_390_0,27208.0,27262.0,54.0,17.0,0.3148,True
194552_436_0,27258.0,27269.0,11.0,0.0,0.0,True
139411_413_0,27251.0,27271.0,20.0,1.0,0.05,True
158397_421_0,27236.0,27272.0,36.0,0.0,0.0,True
157509_421_0,27254.0,27274.0,20.0,0.0,0.0,True
153655_420_0,27266.0,27277.0,11.0,0.0,0.0,True
239386_451_0,27243.0,27279.0,36.0,0.0,0.0,True
143018_415_0,27270.0,27283.0,13.0,0.0,0.0,True
169613_426_0,27273.0,27284.0,11.0,0.0,0.0,True
221457_448_0,27275.0,27286.0,11.0,0.0,0.0,True
203236_439_0,27275.0,27288.0,13.0,0.0,0.0,True
120871_405_0,27255.0,27289.0,34.0,0.0,0.0,True
211213_442_0,27273.0,27289.0,16.0,0.0,0.0,True
105828_399_0,27275.0,27291.0,16.0,0.0,0.0,True
109609_401_0,27270.0,27291.0,21.0,2.0,0.0952,True
246396_454_0,27257.0,27293.0,36.0,0.0,0.0,True
165546_423_0,27280.0,27294.0,14.0,0.0,0.0,True
95613_394_0,27281.0,27294.0,13.0,0.0,0.0,True
237504_451_0,27258.0,27295.0,37.0,0.0,0.0,True
228707_450_0,27277.0,27300.0,23.0,6.0,0.2609,True
194926_436_0,27271.0,27302.0,31.0,0.0,0.0,True
209092_441_0,27279.0,27302.0,23.0,6.0,0.2609,True
237346_451_0,27261.0,27302.0,41.0,0.0,0.0,True
238525_451_0,27281.0,27304.0,23.0,4.0,0.1739,True
115923_403_0,27291.0,27306.0,15.0,0.0,0.0,True
173926_427_0,27296.0,27306.0,10.0,0.0,0.0,True
251382_457_0,27301.0,27314.0,13.0,0.0,0.0,True
198026_436_0,27284.0,27321.0,37.0,0.0,0.0,True
124545_406_0,27279.0,27322.0,43.0,0.0,0.0,True
153826_420_0,27288.0,27323.0,35.0,0.0,0.0,True
183836_431_0,27290.0,27323.0,33.0,0.0,0.0,True
213386_443_0,27289.0,27324.0,35.0,0.0,0.0,True
151629_419_0,27298.0,27340.0,42.0,3.0,0.0714,True
166231_424_0,27309.0,27345.0,36.0,0.0,0.0,True
224986_449_0,27335.0,27348.0,13.0,0.0,0.0,True
225810_450_0,27311.0,27352.0,41.0,1.0,0.0244,True
262299_462_0,27348.0,27357.0,9.0,0.0,0.0,True
143392_415_0,27350.0,27364.0,14.0,0.0,0.0,True
177390_429_0,27356.0,27366.0,10.0,0.0,0.0,True
166051_424_0,27358.0,27370.0,12.0,0.0,0.0,True
159714_421_0,27361.0,27372.0,11.0,0.0,0.0,True
159954_421_0,27368.0,27380.0,12.0,0.0,0.0,True
244106_453_0,27347.0,27380.0,33.0,0.0,0.0,True
118713_405_0,27365.0,27382.0,17.0,0.0,0.0,True
81887_389_0,27347.0,27390.0,43.0,3.0,0.0698,True
195428_436_0,27383.0,27399.0,16.0,0.0,0.0,True
209678_441_0,27381.0,27401.0,20.0,0.0,0.0,True
160161_421_0,27389.0,27403.0,14.0,0.0,0.0,True
214568_444_0,27388.0,27403.0,15.0,0.0,0.0,True
118194_405_0,27365.0,27405.0,40.0,1.0,0.025,True
163530_422_0,27392.0,27405.0,13.0,0.0,0.0,True
160491_421_0,27398.0,27410.0,12.0,0.0,0.0,True
231849_451_0,27388.0,27423.0,35.0,0.0,0.0,True
212875_443_0,27416.0,27431.0,15.0,0.0,0.0,True
263940_462_0,27411.0,27431.0,20.0,0.0,0.0,True
180904_431_0,27418.0,27432.0,14.0,0.0,0.0,True
133399_410_0,27421.0,27434.0,13.0,0.0,0.0,True
138640_413_0,27428.0,27439.0,11.0,0.0,0.0,True
220524_447_0,27422.0,27456.0,34.0,0.0,0.0,True
174228_427_0,27447.0,27459.0,12.0,0.0,0.0,True
258346_461_0,27443.0,27460.0,17.0,0.0,0.0,True
152118_419_0,27436.0,27461.0,25.0,7.0,0.28,True
121157_405_0,27446.0,27462.0,16.0,0.0,0.0,True
169194_425_0,27452.0,27463.0,11.0,0.0,0.0,True
149711_417_0,27454.0,27465.0,11.0,0.0,0.0,True
113757_402_0,27455.0,27466.0,11.0,0.0,0.0,True
91291_391_0,27427.0,27471.0,44.0,9.0,0.2045,True
184609_431_0,27432.0,27473.0,41.0,1.0,0.0244,True
160005_421_0,27438.0,27474.0,36.0,0.0,0.0,True
200684_437_0,27461.0,27480.0,19.0,0.0,0.0,True
119029_405_0,27465.0,27482.0,17.0,0.0,0.0,True
159038_421_0,27458.0,27482.0,24.0,3.0,0.125,True
173842_427_0,27443.0,27487.0,44.0,21.0,0.4773,True
201382_438_0,27469.0,27491.0,22.0,0.0,0.0,True
161073_421_0,27444.0,27493.0,49.0,7.0,0.1429,True
159873_421_0,27454.0,27494.0,40.0,3.0,0.075,True
209549_441_0,27457.0,27500.0,43.0,0.0,0.0,True
95221_394_0,27476.0,27501.0,25.0,7.0,0.28,True
238424_451_0,27482.0,27502.0,20.0,3.0,0.15,True
120846_405_0,27479.0,27503.0,24.0,2.0,0.0833,True
223349_449_0,27493.0,27504.0,11.0,0.0,0.0,True
198513_436_0,27494.0,27506.0,12.0,0.0,0.0,True
202624_439_0,27475.0,27507.0,32.0,0.0,0.0,True
151708_419_0,27478.0,27509.0,31.0,8.0,0.2581,True
241929_452_0,27475.0,27511.0,36.0,0.0,0.0,True
191928_435_0,27482.0,27515.0,33.0,0.0,0.0,True
108364_400_0,27508.0,27519.0,11.0,0.0,0.0,True
164701_422_0,27510.0,27520.0,10.0,0.0,0.0,True
210696_442_0,27501.0,27521.0,20.0,0.0,0.0,True
118326_405_0,27506.0,27522.0,16.0,0.0,0.0,True
168092_425_0,27510.0,27524.0,14.0,0.0,0.0,True
203626_439_0,27507.0,27524.0,17.0,0.0,0.0,True
234989_451_0,27512.0,27525.0,13.0,0.0,0.0,True
109427_401_0,27488.0,27530.0,42.0,2.0,0.0476,True
232974_451_0,27486.0,27530.0,44.0,0.0,0.0,True
190108_434_0,27498.0,27531.0,33.0,0.0,0.0,True
150873_418_0,27522.0,27532.0,10.0,0.0,0.0,True
243777_453_0,27492.0,27532.0,40.0,0.0,0.0,True
187455_433_0,27529.0,27540.0,11.0,0.0,0.0,True
191252_435_0,27505.0,27542.0,37.0,0.0,0.0,True
186446_432_0,27531.0,27544.0,13.0,0.0,0.0,True
196690_436_0,27531.0,27544.0,13.0,0.0,0.0,True
