vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip,trip_status
7507,1707.0,,1893.0,100.0,0.0528,False,on_map_at_end
7502,1706.0,,1894.0,100.0,0.0528,False,on_map_at_end
7497,1705.0,,1895.0,100.0,0.0528,False,on_map_at_end
7490,1701.0,,1899.0,100.0,0.0527,False,on_map_at_end
7485,2611.0,,989.0,100.0,0.1011,False,on_map_at_end
7480,1697.0,,1903.0,100.0,0.0525,False,on_map_at_end
7478,2604.0,,996.0,100.0,0.1004,False,on_map_at_end
7477,1696.0,,1904.0,100.0,0.0525,False,on_map_at_end
7466,1691.0,,1909.0,100.0,0.0524,False,on_map_at_end
7327,1666.0,,1934.0,100.0,0.0517,False,on_map_at_end
7325,1665.0,,1935.0,100.0,0.0517,False,on_map_at_end
8441,2310.0,,1290.0,100.0,0.0775,False,on_map_at_end
7153,1623.0,,1977.0,100.0,0.0506,False,on_map_at_end
7144,1624.0,,1976.0,100.0,0.0506,False,on_map_at_end
7143,3178.0,,422.0,100.0,0.237,False,on_map_at_end
7118,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7116,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7113,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7109,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7106,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7105,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7102,1621.0,,1979.0,100.0,0.0505,False,on_map_at_end
7098,2428.0,,1172.0,100.0,0.0853,False,on_map_at_end
7082,1619.0,,1981.0,100.0,0.0505,False,on_map_at_end
7078,1618.0,,1982.0,100.0,0.0505,False,on_map_at_end
7072,2414.0,,1186.0,100.0,0.0843,False,on_map_at_end
7067,1613.0,,1987.0,100.0,0.0503,False,on_map_at_end
7066,2871.0,,729.0,100.0,0.1372,False,on_map_at_end
7065,1612.0,,1988.0,100.0,0.0503,False,on_map_at_end
7061,2410.0,,1190.0,100.0,0.084,False,on_map_at_end
7060,1611.0,,1989.0,100.0,0.0503,False,on_map_at_end
7059,1611.0,,1989.0,100.0,0.0503,False,on_map_at_end
7052,1608.0,,1992.0,100.0,0.0502,False,on_map_at_end
7048,1607.0,,1993.0,100.0,0.0502,False,on_map_at_end
7044,1605.0,,1995.0,100.0,0.0501,False,on_map_at_end
7037,1603.0,,1997.0,100.0,0.0501,False,on_map_at_end
7035,1603.0,,1997.0,100.0,0.0501,False,on_map_at_end
7034,3386.0,,214.0,100.0,0.4673,False,on_map_at_end
7031,2382.0,,1218.0,100.0,0.0821,False,on_map_at_end
7030,1602.0,,1998.0,100.0,0.0501,False,on_map_at_end
7022,1600.0,,2000.0,100.0,0.05,False,on_map_at_end
7014,3082.0,,518.0,100.0,0.1931,False,on_map_at_end
7152,1624.0,,1976.0,100.0,0.0506,False,on_map_at_end
7154,1624.0,,1976.0,100.0,0.0506,False,on_map_at_end
7322,2531.0,,1069.0,100.0,0.0935,False,on_map_at_end
7157,1623.0,,1977.0,100.0,0.0506,False,on_map_at_end
7317,1662.0,,1938.0,100.0,0.0516,False,on_map_at_end
7311,1659.0,,1941.0,100.0,0.0515,False,on_map_at_end
7298,1656.0,,1944.0,100.0,0.0514,False,on_map_at_end
7295,1655.0,,1945.0,100.0,0.0514,False,on_map_at_end
7288,1652.0,,1948.0,100.0,0.0513,False,on_map_at_end
7287,1652.0,,1948.0,100.0,0.0513,False,on_map_at_end
7280,2528.0,,1072.0,100.0,0.0933,False,on_map_at_end
7279,1649.0,,1951.0,100.0,0.0513,False,on_map_at_end
7274,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7273,2507.0,,1093.0,100.0,0.0915,False,on_map_at_end
7263,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7262,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7256,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7255,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7248,2500.0,,1100.0,100.0,0.0909,False,on_map_at_end
7244,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7238,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7235,1647.0,,1953.0,100.0,0.0512,False,on_map_at_end
7217,1642.0,,1958.0,100.0,0.0511,False,on_map_at_end
7202,3483.0,,117.0,100.0,0.8547,False,on_map_at_end
7198,1635.0,,1965.0,100.0,0.0509,False,on_map_at_end
7185,1632.0,,1968.0,100.0,0.0508,False,on_map_at_end
7183,1632.0,,1968.0,100.0,0.0508,False,on_map_at_end
7182,1630.0,,1970.0,100.0,0.0508,False,on_map_at_end
7178,1629.0,,1971.0,100.0,0.0507,False,on_map_at_end
7177,1629.0,,1971.0,100.0,0.0507,False,on_map_at_end
7173,1628.0,,1972.0,100.0,0.0507,False,on_map_at_end
7164,1626.0,,1974.0,100.0,0.0507,False,on_map_at_end
7161,1624.0,,1976.0,100.0,0.0506,False,on_map_at_end
7617,1732.0,,1868.0,100.0,0.0535,False,on_map_at_end
7620,1733.0,,1867.0,100.0,0.0536,False,on_map_at_end
7633,1738.0,,1862.0,100.0,0.0537,False,on_map_at_end
8231,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8226,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8210,1859.0,,1741.0,100.0,0.0574,False,on_map_at_end
8204,1856.0,,1744.0,100.0,0.0573,False,on_map_at_end
8195,1852.0,,1748.0,100.0,0.0572,False,on_map_at_end
8193,1851.0,,1749.0,100.0,0.0572,False,on_map_at_end
8184,1849.0,,1751.0,100.0,0.0571,False,on_map_at_end
8161,1842.0,,1758.0,100.0,0.0569,False,on_map_at_end
8160,1842.0,,1758.0,100.0,0.0569,False,on_map_at_end
8147,1839.0,,1761.0,100.0,0.0568,False,on_map_at_end
8134,1836.0,,1764.0,100.0,0.0567,False,on_map_at_end
8129,1834.0,,1766.0,100.0,0.0566,False,on_map_at_end
8127,1833.0,,1767.0,100.0,0.0566,False,on_map_at_end
8124,1832.0,,1768.0,100.0,0.0566,False,on_map_at_end
8111,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8108,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8106,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8101,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8098,1928.0,,1672.0,100.0,0.0598,False,on_map_at_end
8096,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8086,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8078,1827.0,,1773.0,100.0,0.0564,False,on_map_at_end
8063,1822.0,,1778.0,100.0,0.0562,False,on_map_at_end
8057,1820.0,,1780.0,100.0,0.0562,False,on_map_at_end
8055,2873.0,,727.0,100.0,0.1376,False,on_map_at_end
8050,1818.0,,1782.0,100.0,0.0561,False,on_map_at_end
8028,2861.0,,739.0,100.0,0.1353,False,on_map_at_end
8015,1806.0,,1794.0,100.0,0.0557,False,on_map_at_end
8014,1805.0,,1795.0,100.0,0.0557,False,on_map_at_end
8012,1804.0,,1796.0,100.0,0.0557,False,on_map_at_end
8227,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8233,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
7642,1741.0,,1859.0,100.0,0.0538,False,on_map_at_end
8234,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8434,1904.0,,1696.0,100.0,0.059,False,on_map_at_end
8433,1904.0,,1696.0,100.0,0.059,False,on_map_at_end
8418,1899.0,,1701.0,100.0,0.0588,False,on_map_at_end
8405,2033.0,,1567.0,100.0,0.0638,False,on_map_at_end
8398,1893.0,,1707.0,100.0,0.0586,False,on_map_at_end
8395,1940.0,,1660.0,100.0,0.0602,False,on_map_at_end
8381,1948.0,,1652.0,100.0,0.0605,False,on_map_at_end
8380,1887.0,,1713.0,100.0,0.0584,False,on_map_at_end
8378,1887.0,,1713.0,100.0,0.0584,False,on_map_at_end
8377,1887.0,,1713.0,100.0,0.0584,False,on_map_at_end
8371,1933.0,,1667.0,100.0,0.06,False,on_map_at_end
8344,1883.0,,1717.0,100.0,0.0582,False,on_map_at_end
8343,1882.0,,1718.0,100.0,0.0582,False,on_map_at_end
8335,1879.0,,1721.0,100.0,0.0581,False,on_map_at_end
8320,1873.0,,1727.0,100.0,0.0579,False,on_map_at_end
8315,1871.0,,1729.0,100.0,0.0578,False,on_map_at_end
8310,1870.0,,1730.0,100.0,0.0578,False,on_map_at_end
8309,1869.0,,1731.0,100.0,0.0578,False,on_map_at_end
8292,1865.0,,1735.0,100.0,0.0576,False,on_map_at_end
8285,1864.0,,1736.0,100.0,0.0576,False,on_map_at_end
8282,1864.0,,1736.0,100.0,0.0576,False,on_map_at_end
8278,1863.0,,1737.0,100.0,0.0576,False,on_map_at_end
8271,1864.0,,1736.0,100.0,0.0576,False,on_map_at_end
8270,1863.0,,1737.0,100.0,0.0576,False,on_map_at_end
8267,1863.0,,1737.0,100.0,0.0576,False,on_map_at_end
8255,1863.0,,1737.0,100.0,0.0576,False,on_map_at_end
8240,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8238,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8236,1861.0,,1739.0,100.0,0.0575,False,on_map_at_end
8008,2837.0,,763.0,100.0,0.1311,False,on_map_at_end
8006,1803.0,,1797.0,100.0,0.0556,False,on_map_at_end
8003,1804.0,,1796.0,100.0,0.0557,False,on_map_at_end
7997,1803.0,,1797.0,100.0,0.0556,False,on_map_at_end
7769,2752.0,,848.0,100.0,0.1179,False,on_map_at_end
7766,1759.0,,1841.0,100.0,0.0543,False,on_map_at_end
7764,1758.0,,1842.0,100.0,0.0543,False,on_map_at_end
7760,1756.0,,1844.0,100.0,0.0542,False,on_map_at_end
7754,1754.0,,1846.0,100.0,0.0542,False,on_map_at_end
7750,1753.0,,1847.0,100.0,0.0541,False,on_map_at_end
7748,1752.0,,1848.0,100.0,0.0541,False,on_map_at_end
7744,2724.0,,876.0,100.0,0.1142,False,on_map_at_end
7742,1750.0,,1850.0,100.0,0.0541,False,on_map_at_end
7738,1749.0,,1851.0,100.0,0.054,False,on_map_at_end
7733,1748.0,,1852.0,100.0,0.054,False,on_map_at_end
7731,1747.0,,1853.0,100.0,0.054,False,on_map_at_end
7728,2715.0,,885.0,100.0,0.113,False,on_map_at_end
7722,2711.0,,889.0,100.0,0.1125,False,on_map_at_end
7714,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7713,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7712,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7709,1744.0,,1856.0,100.0,0.0539,False,on_map_at_end
7706,1744.0,,1856.0,100.0,0.0539,False,on_map_at_end
7704,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7703,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7702,1743.0,,1857.0,100.0,0.0539,False,on_map_at_end
7693,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
7680,2694.0,,906.0,100.0,0.1104,False,on_map_at_end
7675,1741.0,,1859.0,100.0,0.0538,False,on_map_at_end
7672,1741.0,,1859.0,100.0,0.0538,False,on_map_at_end
7669,1741.0,,1859.0,100.0,0.0538,False,on_map_at_end
766,267.0,,3333.0,100.0,0.03,False,on_map_at_end
765,267.0,,3333.0,100.0,0.03,False,on_map_at_end
7789,1767.0,,1833.0,100.0,0.0546,False,on_map_at_end
7818,1767.0,,1833.0,100.0,0.0546,False,on_map_at_end
7820,1767.0,,1833.0,100.0,0.0546,False,on_map_at_end
7897,1791.0,,1809.0,100.0,0.0553,False,on_map_at_end
7987,2833.0,,767.0,100.0,0.1304,False,on_map_at_end
7974,1803.0,,1797.0,100.0,0.0556,False,on_map_at_end
7958,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7947,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7944,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7941,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7933,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7932,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7931,1801.0,,1799.0,100.0,0.0556,False,on_map_at_end
7922,1799.0,,1801.0,100.0,0.0555,False,on_map_at_end
7919,1797.0,,1803.0,100.0,0.0555,False,on_map_at_end
7909,1794.0,,1806.0,100.0,0.0554,False,on_map_at_end
7904,1924.0,,1676.0,100.0,0.0597,False,on_map_at_end
7894,1791.0,,1809.0,100.0,0.0553,False,on_map_at_end
7822,1767.0,,1833.0,100.0,0.0546,False,on_map_at_end
7890,1789.0,,1811.0,100.0,0.0552,False,on_map_at_end
7881,1787.0,,1813.0,100.0,0.0552,False,on_map_at_end
7875,1785.0,,1815.0,100.0,0.0551,False,on_map_at_end
7874,1785.0,,1815.0,100.0,0.0551,False,on_map_at_end
7861,1780.0,,1820.0,100.0,0.0549,False,on_map_at_end
7855,1778.0,,1822.0,100.0,0.0549,False,on_map_at_end
785,267.0,,3333.0,100.0,0.03,False,on_map_at_end
7841,1774.0,,1826.0,100.0,0.0548,False,on_map_at_end
7836,1772.0,,1828.0,100.0,0.0547,False,on_map_at_end
7834,1771.0,,1829.0,100.0,0.0547,False,on_map_at_end
7830,1770.0,,1830.0,100.0,0.0546,False,on_map_at_end
7826,2788.0,,812.0,100.0,0.1232,False,on_map_at_end
7824,1767.0,,1833.0,100.0,0.0546,False,on_map_at_end
4626,1083.0,,2517.0,100.0,0.0397,False,on_map_at_end
4622,1083.0,,2517.0,100.0,0.0397,False,on_map_at_end
10019,2282.0,,1318.0,100.0,0.0759,False,on_map_at_end
12282,2780.0,,820.0,100.0,0.122,False,on_map_at_end
12209,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12202,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12200,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12196,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12184,2761.0,,839.0,100.0,0.1192,False,on_map_at_end
12179,2961.0,,639.0,100.0,0.1565,False,on_map_at_end
12176,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12161,2761.0,,839.0,100.0,0.1192,False,on_map_at_end
12146,2755.0,,845.0,100.0,0.1183,False,on_map_at_end
12136,2751.0,,849.0,100.0,0.1178,False,on_map_at_end
12132,2750.0,,850.0,100.0,0.1176,False,on_map_at_end
12130,2750.0,,850.0,100.0,0.1176,False,on_map_at_end
12125,2747.0,,853.0,100.0,0.1172,False,on_map_at_end
12099,2737.0,,863.0,100.0,0.1159,False,on_map_at_end
12094,2736.0,,864.0,100.0,0.1157,False,on_map_at_end
12088,2734.0,,866.0,100.0,0.1155,False,on_map_at_end
12076,2955.0,,645.0,100.0,0.155,False,on_map_at_end
12075,2731.0,,869.0,100.0,0.1151,False,on_map_at_end
12074,2731.0,,869.0,100.0,0.1151,False,on_map_at_end
12073,2731.0,,869.0,100.0,0.1151,False,on_map_at_end
12068,2729.0,,871.0,100.0,0.1148,False,on_map_at_end
12058,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12057,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12056,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12055,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12053,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12037,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12034,2727.0,,873.0,100.0,0.1145,False,on_map_at_end
12025,2724.0,,876.0,100.0,0.1142,False,on_map_at_end
12219,2763.0,,837.0,100.0,0.1195,False,on_map_at_end
12287,2781.0,,819.0,100.0,0.1221,False,on_map_at_end
12013,2721.0,,879.0,100.0,0.1138,False,on_map_at_end
12306,2786.0,,814.0,100.0,0.1229,False,on_map_at_end
12514,2825.0,,775.0,100.0,0.129,False,on_map_at_end
12497,3201.0,,399.0,100.0,0.2506,False,on_map_at_end
12494,2823.0,,777.0,100.0,0.1287,False,on_map_at_end
12479,2823.0,,777.0,100.0,0.1287,False,on_map_at_end
12466,2821.0,,779.0,100.0,0.1284,False,on_map_at_end
12462,2821.0,,779.0,100.0,0.1284,False,on_map_at_end
12432,3199.0,,401.0,100.0,0.2494,False,on_map_at_end
12430,2815.0,,785.0,100.0,0.1274,False,on_map_at_end
12422,2812.0,,788.0,100.0,0.1269,False,on_map_at_end
12421,2812.0,,788.0,100.0,0.1269,False,on_map_at_end
12420,2812.0,,788.0,100.0,0.1269,False,on_map_at_end
12415,2810.0,,790.0,100.0,0.1266,False,on_map_at_end
12410,2809.0,,791.0,100.0,0.1264,False,on_map_at_end
12401,2806.0,,794.0,100.0,0.1259,False,on_map_at_end
12400,2806.0,,794.0,100.0,0.1259,False,on_map_at_end
12392,2804.0,,796.0,100.0,0.1256,False,on_map_at_end
12390,2803.0,,797.0,100.0,0.1255,False,on_map_at_end
12373,2796.0,,804.0,100.0,0.1244,False,on_map_at_end
12368,3160.0,,440.0,100.0,0.2273,False,on_map_at_end
12362,2793.0,,807.0,100.0,0.1239,False,on_map_at_end
12359,2793.0,,807.0,100.0,0.1239,False,on_map_at_end
12357,3153.0,,447.0,100.0,0.2237,False,on_map_at_end
12337,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12334,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12331,3148.0,,452.0,100.0,0.2212,False,on_map_at_end
12330,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12327,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12319,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12309,2787.0,,813.0,100.0,0.123,False,on_map_at_end
12022,2724.0,,876.0,100.0,0.1142,False,on_map_at_end
11998,2717.0,,883.0,100.0,0.1133,False,on_map_at_end
12555,2838.0,,762.0,100.0,0.1312,False,on_map_at_end
11784,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
11764,2666.0,,934.0,100.0,0.1071,False,on_map_at_end
11761,2665.0,,935.0,100.0,0.107,False,on_map_at_end
11747,2660.0,,940.0,100.0,0.1064,False,on_map_at_end
11745,2661.0,,939.0,100.0,0.1065,False,on_map_at_end
11744,2659.0,,941.0,100.0,0.1063,False,on_map_at_end
11741,2658.0,,942.0,100.0,0.1062,False,on_map_at_end
11739,2658.0,,942.0,100.0,0.1062,False,on_map_at_end
11736,2657.0,,943.0,100.0,0.106,False,on_map_at_end
11731,2655.0,,945.0,100.0,0.1058,False,on_map_at_end
11730,2655.0,,945.0,100.0,0.1058,False,on_map_at_end
11723,2652.0,,948.0,100.0,0.1055,False,on_map_at_end
11715,2649.0,,951.0,100.0,0.1052,False,on_map_at_end
11702,2644.0,,956.0,100.0,0.1046,False,on_map_at_end
11691,2643.0,,957.0,100.0,0.1045,False,on_map_at_end
11690,2643.0,,957.0,100.0,0.1045,False,on_map_at_end
11687,2644.0,,956.0,100.0,0.1046,False,on_map_at_end
11685,2644.0,,956.0,100.0,0.1046,False,on_map_at_end
11684,2643.0,,957.0,100.0,0.1045,False,on_map_at_end
11672,2643.0,,957.0,100.0,0.1045,False,on_map_at_end
11665,2643.0,,957.0,100.0,0.1045,False,on_map_at_end
11646,2641.0,,959.0,100.0,0.1043,False,on_map_at_end
11643,2641.0,,959.0,100.0,0.1043,False,on_map_at_end
11640,2641.0,,959.0,100.0,0.1043,False,on_map_at_end
11639,2641.0,,959.0,100.0,0.1043,False,on_map_at_end
11625,2641.0,,959.0,100.0,0.1043,False,on_map_at_end
11602,2634.0,,966.0,100.0,0.1035,False,on_map_at_end
11597,2632.0,,968.0,100.0,0.1033,False,on_map_at_end
11594,2632.0,,968.0,100.0,0.1033,False,on_map_at_end
11587,2630.0,,970.0,100.0,0.1031,False,on_map_at_end
11767,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
11785,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
11990,2715.0,,885.0,100.0,0.113,False,on_map_at_end
11786,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
11982,2716.0,,884.0,100.0,0.1131,False,on_map_at_end
11974,2708.0,,892.0,100.0,0.1121,False,on_map_at_end
11965,2706.0,,894.0,100.0,0.1119,False,on_map_at_end
11944,2703.0,,897.0,100.0,0.1115,False,on_map_at_end
11941,2704.0,,896.0,100.0,0.1116,False,on_map_at_end
11938,2709.0,,891.0,100.0,0.1122,False,on_map_at_end
11937,2704.0,,896.0,100.0,0.1116,False,on_map_at_end
11922,2703.0,,897.0,100.0,0.1115,False,on_map_at_end
11921,2704.0,,896.0,100.0,0.1116,False,on_map_at_end
11907,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
11902,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
11892,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
11885,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
11883,2701.0,,899.0,100.0,0.1112,False,on_map_at_end
11865,2694.0,,906.0,100.0,0.1104,False,on_map_at_end
11856,2691.0,,909.0,100.0,0.11,False,on_map_at_end
11853,2691.0,,909.0,100.0,0.11,False,on_map_at_end
11848,2689.0,,911.0,100.0,0.1098,False,on_map_at_end
11846,2688.0,,912.0,100.0,0.1096,False,on_map_at_end
11843,2687.0,,913.0,100.0,0.1095,False,on_map_at_end
11840,2685.0,,915.0,100.0,0.1093,False,on_map_at_end
11826,2678.0,,922.0,100.0,0.1085,False,on_map_at_end
11820,2675.0,,925.0,100.0,0.1081,False,on_map_at_end
11816,2674.0,,926.0,100.0,0.108,False,on_map_at_end
11815,2674.0,,926.0,100.0,0.108,False,on_map_at_end
11803,2670.0,,930.0,100.0,0.1075,False,on_map_at_end
11801,2669.0,,931.0,100.0,0.1074,False,on_map_at_end
11792,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
11789,2667.0,,933.0,100.0,0.1072,False,on_map_at_end
12518,2825.0,,775.0,100.0,0.129,False,on_map_at_end
12572,2844.0,,756.0,100.0,0.1323,False,on_map_at_end
13426,3027.0,,573.0,100.0,0.1745,False,on_map_at_end
13209,2981.0,,619.0,100.0,0.1616,False,on_map_at_end
13194,2977.0,,623.0,100.0,0.1605,False,on_map_at_end
13189,2975.0,,625.0,100.0,0.16,False,on_map_at_end
13173,2969.0,,631.0,100.0,0.1585,False,on_map_at_end
13169,3359.0,,241.0,100.0,0.4149,False,on_map_at_end
13167,2968.0,,632.0,100.0,0.1582,False,on_map_at_end
13161,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13160,2968.0,,632.0,100.0,0.1582,False,on_map_at_end
13158,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13154,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13152,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13142,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13135,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13133,2967.0,,633.0,100.0,0.158,False,on_map_at_end
13124,2964.0,,636.0,100.0,0.1572,False,on_map_at_end
13123,2964.0,,636.0,100.0,0.1572,False,on_map_at_end
13118,2961.0,,639.0,100.0,0.1565,False,on_map_at_end
13094,2951.0,,649.0,100.0,0.1541,False,on_map_at_end
13080,2946.0,,654.0,100.0,0.1529,False,on_map_at_end
13074,2946.0,,654.0,100.0,0.1529,False,on_map_at_end
13065,2943.0,,657.0,100.0,0.1522,False,on_map_at_end
13063,3352.0,,248.0,100.0,0.4032,False,on_map_at_end
13061,2943.0,,657.0,100.0,0.1522,False,on_map_at_end
13044,2943.0,,657.0,100.0,0.1522,False,on_map_at_end
13029,2941.0,,659.0,100.0,0.1517,False,on_map_at_end
13025,2941.0,,659.0,100.0,0.1517,False,on_map_at_end
13023,3348.0,,252.0,100.0,0.3968,False,on_map_at_end
13022,2943.0,,657.0,100.0,0.1522,False,on_map_at_end
13020,2941.0,,659.0,100.0,0.1517,False,on_map_at_end
13005,2941.0,,659.0,100.0,0.1517,False,on_map_at_end
13198,2978.0,,622.0,100.0,0.1608,False,on_map_at_end
13221,2985.0,,615.0,100.0,0.1626,False,on_map_at_end
12998,2940.0,,660.0,100.0,0.1515,False,on_map_at_end
13222,2985.0,,615.0,100.0,0.1626,False,on_map_at_end
13419,3027.0,,573.0,100.0,0.1745,False,on_map_at_end
13412,3027.0,,573.0,100.0,0.1745,False,on_map_at_end
13397,3023.0,,577.0,100.0,0.1733,False,on_map_at_end
13396,3023.0,,577.0,100.0,0.1733,False,on_map_at_end
13391,3021.0,,579.0,100.0,0.1727,False,on_map_at_end
13384,3019.0,,581.0,100.0,0.1721,False,on_map_at_end
13379,3369.0,,231.0,100.0,0.4329,False,on_map_at_end
13377,3016.0,,584.0,100.0,0.1712,False,on_map_at_end
13369,3013.0,,587.0,100.0,0.1704,False,on_map_at_end
13351,3006.0,,594.0,100.0,0.1684,False,on_map_at_end
13341,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13338,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13337,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13336,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13335,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13333,3004.0,,596.0,100.0,0.1678,False,on_map_at_end
13330,3065.0,,535.0,100.0,0.1869,False,on_map_at_end
13328,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13313,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13312,3003.0,,597.0,100.0,0.1675,False,on_map_at_end
13299,3001.0,,599.0,100.0,0.1669,False,on_map_at_end
13298,3001.0,,599.0,100.0,0.1669,False,on_map_at_end
13296,3001.0,,599.0,100.0,0.1669,False,on_map_at_end
13293,3001.0,,599.0,100.0,0.1669,False,on_map_at_end
13266,2998.0,,602.0,100.0,0.1661,False,on_map_at_end
13261,2997.0,,603.0,100.0,0.1658,False,on_map_at_end
13260,2997.0,,603.0,100.0,0.1658,False,on_map_at_end
13257,2996.0,,604.0,100.0,0.1656,False,on_map_at_end
13241,2990.0,,610.0,100.0,0.1639,False,on_map_at_end
13004,2941.0,,659.0,100.0,0.1517,False,on_map_at_end
12982,2936.0,,664.0,100.0,0.1506,False,on_map_at_end
12580,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12739,2881.0,,719.0,100.0,0.1391,False,on_map_at_end
12735,2881.0,,719.0,100.0,0.1391,False,on_map_at_end
12732,2881.0,,719.0,100.0,0.1391,False,on_map_at_end
12718,2881.0,,719.0,100.0,0.1391,False,on_map_at_end
12710,2879.0,,721.0,100.0,0.1387,False,on_map_at_end
12705,2878.0,,722.0,100.0,0.1385,False,on_map_at_end
12695,2874.0,,726.0,100.0,0.1377,False,on_map_at_end
12685,2873.0,,727.0,100.0,0.1376,False,on_map_at_end
12683,2870.0,,730.0,100.0,0.137,False,on_map_at_end
12680,2869.0,,731.0,100.0,0.1368,False,on_map_at_end
12677,2868.0,,732.0,100.0,0.1366,False,on_map_at_end
12676,2868.0,,732.0,100.0,0.1366,False,on_map_at_end
12668,2866.0,,734.0,100.0,0.1362,False,on_map_at_end
12665,2865.0,,735.0,100.0,0.1361,False,on_map_at_end
12657,2862.0,,738.0,100.0,0.1355,False,on_map_at_end
12646,2858.0,,742.0,100.0,0.1348,False,on_map_at_end
12642,3254.0,,346.0,100.0,0.289,False,on_map_at_end
12636,3249.0,,351.0,100.0,0.2849,False,on_map_at_end
12633,2853.0,,747.0,100.0,0.1339,False,on_map_at_end
12622,2850.0,,750.0,100.0,0.1333,False,on_map_at_end
12620,2848.0,,752.0,100.0,0.133,False,on_map_at_end
12619,2848.0,,752.0,100.0,0.133,False,on_map_at_end
12611,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12607,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
